,Time,Bath Bedroom Door contact,Bathroom Motion motion,Living Room Motion motion,Main door temperature,Living Bedroom Door temperature,Bath Bedroom Door temperature,Living Bedroom Door contact,Main door contact,Kitchen Motion motion,bedroom,kitchen,bathroom
2,25,1,0,0,63,73,70,0,0,0,1,0,0
2,30,1,1,0,63,73,70,0,0,0,1,0,0
2,35,1,0,0,63,73,70,0,0,0,1,0,0
2,40,1,0,0,63,73,70,0,0,0,1,0,0
2,45,1,0,0,63,73,70,0,0,0,1,0,0
2,50,1,0,0,63,73,70,0,0,0,1,0,0
2,55,1,0,0,63,73,70,0,0,0,1,0,0
2,60,1,0,0,62,72,70,0,0,0,1,0,1
2,65,1,0,0,62,72,70,0,0,0,1,0,0
2,70,1,0,0,62,72,70,0,0,0,1,0,0
2,75,1,0,0,62,72,70,0,0,0,1,0,0
2,80,1,0,0,62,72,70,0,0,0,1,0,0
2,85,1,0,0,62,72,70,0,0,0,1,0,0
2,90,1,0,0,62,72,70,0,0,0,1,0,0
2,95,1,0,0,62,72,70,0,0,0,1,0,0
2,100,1,0,0,62,72,70,0,0,0,1,0,0
2,105,1,0,0,62,72,70,0,0,0,1,0,0
2,110,1,0,0,62,72,70,0,0,0,1,0,0
2,115,1,0,0,62,72,70,0,0,0,1,0,0
2,120,1,0,0,62,72,69,0,0,0,1,0,0
2,125,1,0,0,62,72,69,0,0,0,1,0,0
2,130,1,0,0,62,72,69,0,0,0,1,0,0
2,135,1,0,0,62,72,69,0,0,0,1,0,0
2,140,1,0,0,62,72,69,0,0,0,1,0,0
2,145,1,0,0,62,72,69,0,0,0,1,0,0
2,150,1,0,0,62,72,69,0,0,0,1,0,0
2,155,1,0,0,62,72,69,0,0,0,1,0,0
2,160,1,0,0,62,71,69,0,0,0,1,0,0
2,165,1,0,0,63,71,69,0,0,0,1,0,0
2,170,1,0,0,62,73,69,0,0,0,1,0,0
2,175,1,0,0,62,71,69,0,0,0,1,0,0
2,180,1,0,0,62,71,69,0,0,0,1,0,0
2,185,1,0,0,61,71,69,0,0,0,1,0,0
2,190,1,0,0,61,71,69,0,0,0,1,0,0
2,195,1,0,0,62,71,69,0,0,0,1,0,0
2,200,1,0,0,61,71,69,0,0,0,1,0,0
2,205,1,0,0,61,71,69,0,0,0,1,0,0
2,210,1,0,0,61,71,69,0,0,0,1,0,0
2,215,1,0,0,61,71,69,0,0,0,1,0,0
2,220,1,0,0,61,71,69,0,0,0,1,0,0
2,225,1,0,0,62,71,69,0,0,0,1,0,0
2,230,1,0,0,61,72,69,0,0,0,1,0,0
2,235,1,0,0,61,71,69,0,0,0,1,0,0
2,240,1,0,0,61,71,69,0,0,0,1,0,0
2,245,1,0,0,61,71,69,0,0,0,1,0,0
2,250,1,0,0,61,71,69,0,0,0,1,0,0
2,255,1,0,0,61,71,69,0,0,0,1,0,0
2,260,1,0,0,61,71,69,0,0,0,1,0,0
2,265,1,0,0,61,71,69,0,0,0,1,0,0
2,270,1,0,0,61,71,69,0,0,0,1,0,0
2,275,1,0,0,61,71,69,0,0,0,1,0,0
2,280,1,0,0,61,71,69,0,0,0,1,0,0
2,285,1,0,0,62,71,69,0,0,0,1,0,0
2,290,1,0,0,61,72,69,0,0,0,1,0,0
2,295,1,0,0,61,71,69,0,0,0,1,0,0
2,300,1,0,0,61,71,68,0,0,0,1,0,0
2,305,1,0,0,61,71,69,0,0,0,1,0,0
2,310,1,0,0,61,71,68,0,0,0,1,0,0
2,315,1,0,0,61,71,68,0,0,0,1,0,0
2,320,1,0,0,61,71,69,0,0,0,1,0,0
2,325,1,0,0,60,71,68,0,0,0,1,0,0
2,330,1,0,0,60,71,68,0,0,0,1,0,0
2,335,1,0,0,60,71,68,0,0,0,1,0,0
2,340,1,0,0,60,71,68,0,0,0,1,0,0
2,345,1,0,0,61,71,68,0,0,0,1,0,0
2,350,1,0,0,60,72,68,0,0,0,1,0,0
2,355,1,0,0,60,71,68,0,0,0,1,0,0
2,360,1,0,0,60,70,68,0,0,0,1,0,0
2,365,1,0,0,60,70,68,0,0,0,1,0,0
2,370,1,0,0,60,70,68,0,0,0,1,0,0
2,375,1,0,0,60,70,68,0,0,0,1,0,0
2,380,1,0,0,60,70,68,0,0,0,1,0,0
2,385,1,0,0,60,70,68,0,0,0,1,0,0
2,390,1,0,0,60,70,68,0,0,0,1,0,0
2,395,1,0,0,60,70,68,0,0,0,1,0,0
2,400,1,0,0,60,70,68,0,0,0,1,0,0
2,405,1,0,0,61,70,68,0,0,0,1,0,0
2,410,1,0,0,60,71,70,0,0,0,1,0,0
2,415,1,0,0,60,70,68,0,0,0,1,0,0
2,420,1,0,0,60,70,68,0,0,0,1,0,0
2,425,1,0,0,60,70,68,0,0,0,1,0,0
2,430,1,0,0,60,70,68,0,0,0,1,0,0
2,435,1,0,0,60,70,68,0,0,0,1,0,0
2,440,1,0,0,60,70,68,0,0,0,1,0,0
2,445,1,0,0,60,70,68,0,0,0,1,0,0
2,450,1,0,0,60,70,68,0,0,0,0,0,0
2,455,1,0,0,60,70,68,0,0,0,0,0,0
2,460,1,0,0,60,70,68,0,0,0,0,0,0
2,465,1,0,0,60,70,68,0,0,0,0,0,0
2,470,1,0,0,60,71,69,0,0,0,0,0,0
2,475,1,1,1,60,70,68,1,1,0,0,0,0
2,480,1,0,1,60,70,68,0,0,0,0,0,0
2,485,0,1,1,60,70,68,1,0,0,0,0,0
2,490,1,1,1,60,70,68,0,1,0,0,0,0
2,495,1,0,0,60,70,68,0,0,0,0,0,0
2,500,1,0,0,60,70,68,0,0,0,0,0,0
2,505,1,0,0,61,70,68,0,0,0,0,0,0
2,510,1,0,0,61,70,68,0,0,0,0,0,0
2,515,1,0,0,61,70,68,0,0,0,0,0,0
2,520,1,0,0,61,70,68,0,0,0,0,0,0
2,525,1,0,0,61,70,68,0,0,0,0,0,0
2,530,0,1,0,62,70,68,0,0,0,0,0,0
2,535,0,1,0,62,70,68,0,0,0,0,0,0
2,540,1,1,0,62,70,69,0,0,0,0,0,0
2,545,1,0,0,62,70,68,0,0,0,0,0,0
2,550,1,0,0,62,70,68,0,0,1,0,0,0
2,555,1,0,0,63,70,68,0,0,1,0,0,0
2,560,1,0,0,63,70,68,0,1,1,0,1,0
2,565,1,0,0,63,70,68,0,0,0,0,0,0
2,570,1,0,0,63,70,68,0,0,0,0,0,0
2,575,1,0,0,63,70,68,0,0,0,0,0,0
2,580,1,1,0,63,71,68,0,1,0,0,0,0
2,585,1,1,0,64,71,68,0,1,1,0,0,1
2,590,1,1,0,64,71,68,0,1,1,0,0,1
2,595,1,0,0,65,71,68,0,0,0,0,0,0
2,600,1,0,0,65,71,70,0,0,0,0,0,0
2,605,1,0,0,66,71,68,0,0,0,0,0,0
2,610,1,0,0,66,71,68,0,0,0,0,0,0
2,615,1,0,0,67,71,68,0,0,0,0,0,0
2,620,1,0,0,67,71,68,0,0,0,0,0,0
2,625,1,1,0,67,71,68,0,1,0,0,0,0
2,630,1,1,0,67,71,69,0,1,0,0,0,1
2,635,1,1,0,67,71,69,0,0,0,0,0,1
2,640,1,0,0,67,71,69,0,0,0,0,0,1
2,645,1,0,0,69,71,69,0,0,0,0,0,1
2,650,1,1,0,68,71,69,0,1,1,0,1,1
2,655,1,1,0,68,72,69,0,1,1,0,1,1
2,660,1,0,0,68,71,69,0,0,0,0,0,1
2,665,1,0,0,68,71,69,0,0,0,0,0,1
2,670,1,1,0,68,71,69,0,1,0,0,0,0
2,675,1,1,0,68,71,69,0,0,0,0,0,0
2,680,1,0,0,68,71,69,0,0,0,0,0,0
2,685,1,0,0,68,71,69,0,0,0,0,0,0
2,690,1,0,0,68,71,69,0,0,0,0,0,0
2,695,1,0,0,68,71,69,0,0,0,0,0,0
2,700,1,0,0,68,71,69,0,0,0,0,0,0
2,705,1,0,0,70,71,69,0,0,0,0,0,0
2,710,1,0,0,69,71,69,0,0,0,0,0,0
2,715,1,0,0,69,73,69,0,0,0,0,0,0
2,720,1,0,0,69,72,69,0,0,0,0,0,0
2,725,1,0,0,69,72,69,0,0,0,0,0,0
2,730,1,0,0,69,72,69,0,0,0,0,0,0
2,735,1,0,0,69,72,69,0,0,0,0,0,0
2,740,1,0,0,69,72,69,0,0,0,0,0,0
2,745,1,0,0,69,72,69,0,0,0,0,0,0
2,750,1,0,0,69,72,69,0,0,0,0,0,0
2,755,1,0,0,69,72,69,0,0,0,0,0,0
2,760,1,0,0,69,72,69,0,0,0,0,0,0
2,765,1,0,0,70,72,69,0,0,0,0,0,0
2,770,1,0,0,69,72,70,0,0,0,0,0,0
2,775,1,0,0,69,72,69,0,0,0,0,0,0
2,780,1,0,0,69,72,70,0,0,0,0,0,0
2,785,1,0,0,69,72,70,0,0,0,0,0,0
2,790,1,0,0,69,72,70,0,0,0,0,0,0
2,795,1,0,0,69,72,69,0,0,0,0,0,0
2,800,1,0,0,69,72,70,0,0,0,0,0,0
2,805,1,0,0,69,72,70,0,0,0,0,0,0
2,810,1,0,0,69,72,70,0,0,0,0,0,0
2,815,1,0,0,68,72,70,0,0,0,0,0,0
2,820,1,0,0,68,72,70,0,0,0,0,0,0
2,825,1,0,0,68,72,70,0,0,0,0,0,0
2,830,1,0,0,68,72,70,0,0,0,0,0,0
2,835,1,0,0,68,72,70,0,0,0,0,0,0
2,840,1,1,1,68,72,70,1,1,0,0,0,0
2,845,1,1,1,68,72,70,1,0,1,0,0,0
2,850,1,0,1,68,72,70,0,0,0,0,0,0
2,855,1,0,1,68,73,70,0,0,0,0,0,0
2,860,1,0,1,68,73,70,0,0,0,0,0,0
2,865,1,0,1,68,72,70,0,0,0,0,0,0
2,870,1,0,1,68,73,70,0,0,0,0,0,0
2,875,1,0,1,68,73,70,0,0,0,0,0,0
2,880,1,0,1,68,73,70,0,0,0,0,0,0
2,885,1,0,1,68,73,70,0,0,0,0,0,0
2,890,0,1,1,68,73,70,1,0,0,0,0,0
2,895,1,1,1,67,73,70,1,0,0,0,0,0
2,900,1,0,1,67,74,70,0,0,0,0,0,0
2,905,1,0,1,67,73,71,0,0,0,0,0,0
2,910,1,0,1,67,73,70,0,0,0,0,0,0
2,915,1,0,1,67,73,70,0,0,0,0,0,0
2,920,1,0,1,67,73,70,0,0,0,0,0,0
2,925,1,0,1,67,73,70,0,0,0,0,0,0
2,930,1,0,0,67,73,70,0,0,0,0,0,0
2,935,1,0,1,67,73,70,0,0,0,0,0,0
2,940,1,0,1,67,73,70,0,0,0,0,0,0
2,945,1,0,1,67,73,70,0,0,0,0,0,0
2,950,1,0,1,67,73,70,0,0,0,0,0,0
2,955,1,0,1,67,73,70,0,0,0,0,0,0
2,960,1,0,1,67,73,70,0,0,0,0,0,0
2,965,1,0,1,67,73,71,0,0,0,0,0,0
2,970,1,0,1,66,73,70,0,0,0,0,0,0
2,975,1,0,1,66,73,69,0,0,0,0,0,0
2,980,1,0,1,66,73,69,0,0,0,0,0,0
2,985,1,0,1,66,73,69,0,0,0,0,0,0
2,990,1,0,1,66,73,69,0,0,0,0,0,0
2,995,1,0,0,66,72,69,0,0,0,0,0,0
2,1000,1,0,1,66,72,69,0,0,0,0,0,0
2,1005,0,1,1,66,72,69,1,0,0,0,0,0
2,1010,0,1,0,66,72,69,1,0,0,0,0,0
2,1015,1,1,1,66,72,69,1,0,0,0,0,0
2,1020,1,1,1,66,73,70,1,0,0,0,0,0
2,1025,1,1,1,66,73,71,1,0,0,0,0,0
2,1030,1,0,1,66,73,71,1,0,0,0,0,0
2,1035,1,0,1,66,73,70,1,0,0,0,0,0
2,1040,1,1,1,66,73,70,1,0,0,0,0,0
2,1045,1,1,1,65,73,70,1,1,1,0,0,0
2,1050,1,1,1,65,73,70,0,0,1,0,0,0
2,1055,1,0,0,65,73,70,0,0,0,0,0,0
2,1060,1,0,0,65,73,70,0,0,0,0,0,0
2,1065,1,0,0,65,73,70,0,0,0,0,0,0
2,1070,1,0,0,65,73,69,0,0,0,0,0,0
2,1075,1,0,0,65,73,69,0,0,0,0,0,0
2,1080,1,0,0,65,73,69,0,0,0,0,0,0
2,1085,1,0,0,65,72,69,0,0,0,0,0,0
2,1090,1,0,0,65,72,69,0,0,0,0,0,0
2,1095,1,1,1,65,72,69,1,1,1,0,1,0
2,1100,1,1,1,65,72,69,1,1,1,0,1,1
2,1105,1,0,0,65,72,69,0,0,0,0,0,1
2,1110,1,0,0,65,72,69,0,0,0,0,0,1
2,1115,1,0,0,65,72,69,0,0,0,0,0,1
2,1120,1,0,0,65,72,69,0,0,0,0,0,1
2,1125,1,0,0,65,72,69,0,0,0,0,0,0
2,1130,1,0,0,66,72,69,0,0,0,0,0,0
2,1135,1,0,0,65,72,69,0,0,0,0,0,0
2,1140,1,0,0,65,72,69,0,0,0,0,0,0
2,1145,1,0,0,65,72,69,0,0,0,0,0,0
2,1150,1,0,0,65,73,71,0,0,0,0,0,0
2,1155,1,0,0,64,72,69,0,0,0,0,0,0
2,1160,1,0,0,64,72,69,0,0,0,0,0,0
2,1165,1,0,0,64,72,69,0,0,0,0,0,0
2,1170,1,0,0,64,72,69,0,0,0,0,0,0
2,1175,1,0,0,64,72,69,0,0,0,0,0,0
2,1180,1,0,0,64,72,69,0,0,0,0,0,0
2,1185,1,0,0,64,72,69,0,0,0,0,0,0
2,1190,1,0,0,65,72,69,0,0,0,0,0,0
2,1195,1,0,0,64,72,69,0,0,0,0,0,0
2,1200,1,0,0,64,72,69,0,0,0,0,0,0
2,1205,1,0,0,64,72,69,0,0,0,0,0,0
2,1210,1,0,0,64,73,70,0,0,0,0,0,0
2,1215,1,0,0,64,72,68,0,0,0,0,0,0
2,1220,1,0,0,64,72,68,0,0,0,0,0,0
2,1225,1,0,0,64,72,68,0,0,0,0,0,0
2,1230,1,0,0,64,72,68,0,0,0,0,0,0
2,1235,1,0,0,64,72,68,0,0,0,0,0,0
2,1240,1,0,0,64,72,68,0,0,0,0,0,0
2,1245,1,0,0,64,72,68,0,0,0,0,0,0
2,1250,1,0,0,65,72,68,0,0,0,0,0,0
2,1255,1,0,0,64,71,68,0,0,0,0,0,0
2,1260,1,0,0,64,71,68,0,0,0,0,0,0
2,1265,1,0,0,64,71,68,0,0,0,0,0,0
2,1270,1,0,0,64,73,70,0,0,0,0,0,0
2,1275,1,0,0,64,71,68,0,0,0,0,0,0
2,1280,1,0,0,63,71,68,0,0,0,0,0,0
2,1285,1,0,0,64,71,68,0,0,0,0,0,0
2,1290,1,0,0,63,71,68,0,0,0,0,0,0
2,1295,1,0,0,63,71,68,0,0,0,0,0,0
2,1300,1,0,0,63,71,68,0,0,0,0,0,0
2,1305,1,0,0,63,71,68,0,0,0,0,0,0
2,1310,1,0,0,64,71,68,0,0,0,0,0,0
2,1315,1,0,0,63,71,68,0,0,0,0,0,0
2,1320,1,0,0,63,71,68,0,0,0,0,0,0
2,1325,1,0,0,63,71,68,0,0,0,0,0,0
2,1330,1,1,0,63,71,67,0,1,1,0,0,0
2,1335,1,1,0,63,71,67,0,0,1,0,0,0
2,1340,1,0,0,63,71,67,0,0,0,0,0,0
2,1345,1,0,0,63,71,67,0,0,1,0,0,0
2,1350,1,1,0,63,71,67,0,0,1,0,0,0
2,1355,1,1,0,63,71,67,0,0,1,0,0,0
2,1360,1,1,0,63,71,67,0,0,0,0,0,0
2,1365,1,0,0,63,71,67,0,0,0,0,0,0
2,1370,1,1,1,63,71,67,1,1,0,0,0,0
2,1375,1,0,0,63,71,67,0,0,1,0,1,0
2,1380,1,0,0,62,71,67,0,0,1,0,1,0
2,1385,1,1,1,63,71,68,1,0,1,0,1,0
2,1390,1,1,1,63,71,68,1,1,1,0,1,0
2,1395,1,1,1,63,71,68,1,0,1,0,1,0
2,1400,1,0,0,63,71,68,1,0,1,0,1,0
2,1405,1,0,0,63,71,68,1,0,0,0,1,0
2,1410,1,0,0,63,71,68,1,0,0,0,0,0
2,1415,1,0,0,63,71,68,1,0,0,0,1,0
2,1420,1,0,0,63,71,68,1,0,0,0,0,0
2,1425,1,0,0,63,71,68,1,0,0,0,0,0
2,1430,1,1,1,63,71,68,1,0,0,0,0,0
2,1435,1,1,1,63,71,68,1,0,0,0,0,0
3,0,1,1,0,63,71,68,1,0,0,0,0,0
3,5,1,1,1,63,71,68,1,0,1,0,0,0
3,10,1,1,1,63,71,68,1,0,1,1,0,0
3,15,1,1,1,63,71,70,1,0,1,0,0,1
3,20,1,1,0,63,71,68,1,0,1,0,0,1
3,25,1,1,1,63,72,68,1,0,1,1,0,1
3,30,1,1,0,63,71,68,0,0,1,0,0,1
3,35,1,1,1,63,71,68,0,0,0,0,0,1
3,40,1,0,0,63,71,68,0,0,0,0,0,1
3,45,1,0,0,63,71,68,0,0,0,0,0,1
3,50,1,1,1,63,71,68,1,1,0,0,0,1
3,55,1,1,1,63,71,68,0,1,1,0,0,1
3,60,0,1,0,62,71,68,0,0,1,0,0,1
3,65,0,0,0,62,71,68,0,0,0,0,0,1
3,70,0,1,0,62,71,68,0,0,0,0,0,0
3,75,0,1,0,62,71,68,0,0,0,0,0,0
3,80,0,1,1,62,71,68,0,0,0,0,0,1
3,85,0,1,0,62,72,67,0,0,0,0,0,1
3,90,1,1,0,62,71,67,0,0,1,0,1,1
3,95,1,0,1,62,71,68,0,0,1,0,1,1
3,100,1,0,0,62,71,68,0,0,1,0,1,1
3,105,1,0,0,63,71,68,0,0,0,0,1,1
3,110,1,0,0,62,71,68,0,0,0,0,1,1
3,115,1,0,0,62,71,68,0,0,0,0,0,0
3,120,1,0,0,62,71,68,0,0,0,0,0,0
3,125,1,0,0,62,71,68,0,0,0,0,0,0
3,130,1,0,0,62,71,68,0,0,0,0,0,0
3,135,1,0,0,62,71,68,0,0,0,0,0,0
3,140,1,0,0,62,71,68,0,0,0,0,0,0
3,145,1,0,0,61,71,68,0,0,0,0,0,0
3,150,1,0,1,61,71,68,0,0,0,1,0,0
3,155,1,0,1,61,71,68,0,0,0,1,0,0
3,160,1,0,1,61,71,68,0,0,0,1,0,0
3,165,1,0,1,61,71,68,0,0,0,1,0,0
3,170,1,0,1,61,71,68,0,0,0,1,0,0
3,175,1,0,1,61,71,68,0,0,0,0,0,0
3,180,1,0,0,61,71,68,0,0,0,0,0,0
3,185,1,0,0,61,71,68,0,0,0,0,0,0
3,190,1,0,0,61,71,68,0,0,0,0,0,0
3,195,1,0,0,61,71,68,0,0,0,0,0,0
3,200,1,0,0,61,71,68,0,0,0,0,0,0
3,205,1,0,0,61,71,68,0,0,0,0,0,0
3,210,1,0,1,61,71,68,0,0,0,0,0,0
3,215,1,0,1,61,71,68,0,0,0,0,0,0
3,220,1,0,0,61,71,68,0,0,0,0,0,0
3,225,1,0,0,61,70,68,0,0,0,0,0,0
3,230,1,0,1,61,70,68,0,0,0,0,0,0
3,235,1,0,1,61,70,68,0,0,0,0,0,0
3,240,1,0,1,61,70,68,0,0,0,0,0,0
3,245,1,0,0,61,70,68,0,0,0,0,0,0
3,250,1,0,1,61,70,68,0,0,0,0,0,0
3,255,1,0,0,61,70,68,0,0,0,0,0,0
3,260,1,0,1,61,70,68,0,0,0,0,0,0
3,265,1,0,0,60,70,68,0,0,0,0,0,0
3,270,1,0,1,60,71,68,0,0,0,0,0,0
3,275,1,0,1,60,70,68,0,0,0,0,0,0
3,280,1,0,1,60,70,68,0,0,0,0,0,0
3,285,1,0,1,60,70,68,0,0,0,0,0,0
3,290,1,0,0,60,70,68,0,0,0,0,0,0
3,295,1,0,0,60,70,68,0,0,0,0,0,0
3,300,1,0,0,60,70,68,0,0,0,0,0,0
3,305,1,0,1,60,70,68,0,0,0,0,0,0
3,310,1,0,1,60,70,68,0,0,0,0,0,0
3,315,1,0,0,60,70,68,0,0,0,0,0,0
3,320,1,0,1,60,70,69,0,0,0,0,0,0
3,325,1,0,1,60,70,68,0,0,0,0,0,0
3,330,1,0,1,60,71,67,0,0,0,0,0,0
3,335,1,0,0,60,70,67,0,0,0,0,0,0
3,340,1,0,1,60,70,67,0,0,0,0,0,0
3,345,1,0,1,60,70,67,0,0,0,0,0,0
3,350,1,0,1,60,70,67,0,0,0,0,0,0
3,355,1,0,1,60,70,67,0,0,0,0,0,0
3,360,1,0,1,60,70,67,0,0,0,0,0,0
3,365,1,0,1,60,70,67,0,0,0,0,0,0
3,370,1,0,1,60,70,67,0,0,0,0,0,0
3,375,1,0,1,60,70,67,0,0,0,0,0,0
3,380,1,0,0,60,70,69,0,0,0,0,0,0
3,385,1,0,0,60,70,67,0,0,0,0,0,0
3,390,1,0,1,60,71,67,0,0,0,0,0,0
3,395,1,0,0,60,70,67,0,0,0,0,0,0
3,400,1,0,1,60,70,67,0,0,0,0,0,0
3,405,1,0,0,59,70,67,0,0,0,0,0,0
3,410,1,0,1,60,70,67,0,0,0,0,0,0
3,415,1,0,1,59,70,67,0,0,0,0,0,0
3,420,1,1,1,59,70,67,1,0,0,1,0,0
3,425,1,1,1,59,70,67,1,1,0,0,0,0
3,430,1,0,0,59,70,67,1,0,0,0,0,0
3,435,1,0,0,59,70,67,1,0,0,0,0,0
3,440,1,0,0,59,69,67,1,0,0,0,0,0
3,445,1,0,0,59,69,69,1,0,0,0,0,0
3,450,1,0,0,59,70,67,1,0,0,0,0,0
3,455,1,1,0,59,69,67,1,1,1,0,0,0
3,460,1,0,0,59,69,67,1,0,0,0,0,0
3,465,1,0,0,59,69,67,1,0,0,0,0,0
3,470,1,0,0,59,69,67,1,0,0,0,0,0
3,475,1,0,0,59,69,67,1,0,0,0,0,0
3,480,1,0,0,59,69,67,1,0,0,0,0,0
3,485,1,0,0,59,69,67,1,0,0,0,0,0
3,490,1,0,0,59,69,67,1,0,0,0,0,0
3,495,1,0,0,60,69,67,1,0,0,0,0,0
3,500,1,0,0,60,69,67,1,0,0,0,0,0
3,505,1,0,0,60,69,69,1,0,0,0,0,0
3,510,1,0,0,60,70,67,1,0,0,0,0,0
3,515,1,0,0,61,69,67,1,0,0,0,0,0
3,520,1,0,0,61,69,67,1,0,0,0,0,0
3,525,1,0,0,61,69,67,1,0,0,0,0,0
3,530,1,0,0,61,69,67,1,0,0,0,0,0
3,535,1,0,0,62,69,67,1,0,0,0,0,0
3,540,1,0,0,62,69,67,1,0,0,0,0,0
3,545,1,0,0,62,69,67,1,0,0,0,0,0
3,550,1,0,0,62,69,68,1,0,0,0,0,0
3,555,1,0,0,62,69,68,1,0,0,0,0,0
3,560,1,0,0,62,69,68,1,0,0,0,0,0
3,565,1,0,0,62,70,69,1,0,0,0,0,0
3,570,0,1,0,63,71,68,1,0,0,0,0,0
3,575,0,1,0,63,70,68,1,0,0,0,0,0
3,580,1,1,0,63,70,68,1,0,0,0,0,0
3,585,1,1,0,63,70,68,1,0,0,0,0,0
3,590,1,0,0,64,70,68,1,0,0,0,0,0
3,595,1,0,0,63,70,68,1,1,1,0,0,0
3,600,1,0,0,63,70,68,1,0,1,0,0,0
3,605,1,0,0,63,70,68,1,0,0,0,0,0
3,610,1,0,0,63,70,68,1,0,0,0,0,0
3,615,1,1,0,64,70,68,1,1,1,0,0,1
3,620,1,0,0,64,70,68,1,0,0,0,0,1
3,625,1,0,1,64,70,68,1,0,0,1,0,1
3,630,1,1,1,64,70,70,1,0,0,1,0,1
3,635,1,1,0,64,70,69,0,0,0,1,0,0
3,640,1,1,1,64,71,69,1,0,0,1,0,0
3,645,1,1,1,64,71,69,1,0,0,1,0,0
3,650,1,0,1,66,71,69,1,0,0,1,0,0
3,655,1,1,1,64,71,69,1,0,0,1,0,0
3,660,1,1,1,65,71,69,1,0,0,1,0,0
3,665,1,0,1,65,71,69,1,0,0,1,0,0
3,670,1,0,1,65,71,69,0,1,1,1,0,0
3,675,1,0,0,65,71,69,0,0,0,1,0,0
3,680,1,0,0,65,71,69,0,0,0,1,0,0
3,685,1,0,0,65,71,69,0,0,0,0,0,0
3,690,1,0,0,65,71,69,0,0,0,0,0,1
3,695,1,0,0,65,71,69,0,0,0,0,0,0
3,700,1,0,0,65,72,70,0,0,0,0,0,0
3,705,1,0,0,65,71,70,0,0,0,0,0,0
3,710,1,0,0,65,71,70,0,0,0,0,0,0
3,715,1,0,0,66,71,70,0,0,0,0,0,0
3,720,1,0,0,66,72,70,0,0,0,0,0,0
3,725,1,0,0,66,72,70,0,0,0,0,0,0
3,730,1,0,0,66,72,70,0,0,0,0,0,0
3,735,1,0,0,66,72,70,0,0,0,0,0,0
3,740,1,0,0,66,72,70,0,0,0,0,0,0
3,745,1,0,0,66,72,70,0,0,0,0,0,0
3,750,1,0,0,66,72,70,0,0,0,0,0,0
3,755,1,0,0,66,72,70,0,0,0,0,0,0
3,760,1,0,0,66,73,70,0,0,0,0,0,0
3,765,1,0,0,67,72,70,0,0,0,0,0,0
3,770,1,0,0,66,72,70,0,0,0,0,0,0
3,775,1,0,0,67,72,70,0,0,0,0,0,0
3,780,1,0,0,66,72,70,0,0,0,0,0,0
3,785,1,0,0,67,72,70,0,0,0,0,0,0
3,790,1,0,0,67,72,70,0,0,0,0,0,0
3,795,1,0,0,67,72,70,0,0,0,0,0,0
3,800,1,0,0,67,72,70,0,0,0,0,0,0
3,805,1,0,0,67,72,70,0,0,0,0,0,0
3,810,1,0,0,67,72,70,0,0,0,0,0,0
3,815,1,0,0,67,72,70,0,0,0,0,0,0
3,820,1,0,0,67,72,70,0,0,0,0,0,0
3,825,1,0,0,67,72,70,0,0,0,0,0,0
3,830,1,0,0,68,72,70,0,0,0,0,0,0
3,835,1,0,0,67,72,70,0,0,0,0,0,0
3,840,1,0,0,67,72,70,0,0,0,0,0,0
3,845,1,0,0,67,72,70,0,0,0,0,0,0
3,850,1,0,0,67,72,70,0,0,0,0,0,0
3,855,1,0,0,67,72,71,0,0,0,0,0,0
3,860,1,0,0,67,72,71,0,0,0,0,0,0
3,865,1,0,0,66,72,71,0,0,0,0,0,0
3,870,1,0,0,67,72,71,0,0,0,0,0,0
3,875,1,0,0,66,72,71,0,0,0,0,0,0
3,880,1,0,0,67,72,71,0,0,0,0,0,0
3,885,1,0,0,67,72,71,0,0,0,0,0,0
3,890,1,0,0,68,72,71,0,0,0,0,0,0
3,895,1,0,0,67,72,71,0,0,0,0,0,1
3,900,1,0,0,67,72,71,0,0,0,0,0,0
3,905,1,0,0,66,72,71,0,0,0,0,0,0
3,910,1,0,0,66,73,71,0,0,0,0,0,0
3,915,1,0,0,66,72,71,0,0,0,0,0,0
3,920,1,0,0,66,72,71,0,0,0,0,0,0
3,925,1,0,0,66,73,71,0,0,0,0,0,0
3,930,1,0,0,66,72,71,0,0,0,0,0,0
3,935,1,0,0,66,73,71,0,0,0,0,0,0
3,940,1,0,0,66,73,71,0,0,0,0,0,0
3,945,1,0,0,66,74,71,0,0,0,0,0,0
3,950,1,0,0,68,73,71,0,0,0,0,0,0
3,955,1,0,0,66,73,71,0,0,0,0,0,0
3,960,1,0,0,66,73,71,0,0,0,0,0,0
3,965,1,0,0,66,73,71,0,0,0,0,0,0
3,970,1,0,0,66,73,70,0,0,0,0,0,0
3,975,1,0,0,66,73,70,0,0,0,0,0,0
3,980,1,0,0,66,73,70,0,0,0,0,0,0
3,985,1,0,0,66,73,70,0,0,0,0,0,0
3,990,1,0,0,66,73,70,0,0,0,0,0,0
3,995,1,0,0,66,72,72,0,0,0,0,0,0
3,1000,1,0,0,66,72,70,0,0,0,0,0,0
3,1005,1,0,0,65,74,70,0,0,0,0,0,0
3,1010,1,0,0,67,72,70,0,0,0,0,0,0
3,1015,1,0,0,65,73,70,0,0,0,0,0,0
3,1020,1,0,0,65,72,70,0,0,0,0,0,0
3,1025,1,0,0,65,72,70,0,0,0,0,0,0
3,1030,1,0,0,65,72,70,0,0,0,0,0,0
3,1035,1,0,0,65,72,70,0,0,0,0,0,0
3,1040,1,0,0,65,72,70,0,0,0,0,0,0
